kind	group	reqLevel	absX	absZ	level	id	name	fish
woodcut	Logs	0	2414	3478	0	1278	Tree	
woodcut	Logs	0	2416	3461	0	1278	Tree	
woodcut	Logs	0	2424	3469	0	1278	Tree	
woodcut	Logs	0	2424	3488	0	1278	Tree	
woodcut	Logs	0	2425	3498	0	1278	Tree	
woodcut	Logs	0	2427	3476	0	1278	Tree	
woodcut	Logs	0	2429	3484	0	1278	Tree	
woodcut	Logs	0	2430	3461	0	1278	Tree	
woodcut	Logs	0	2430	3469	0	1278	Tree	
woodcut	Logs	0	2430	3498	0	1278	Tree	
woodcut	Logs	0	2431	3481	0	1278	Tree	
woodcut	Oak logs	15	2369	3470	0	1281	Oak	
woodcut	Oak logs	15	2374	3462	0	1281	Oak	
woodcut	Oak logs	15	2379	3497	0	1281	Oak	
woodcut	Oak logs	15	2381	3515	0	1281	Oak	
woodcut	Oak logs	15	2385	3477	0	1281	Oak	
woodcut	Oak logs	15	2385	3500	0	1281	Oak	
woodcut	Oak logs	15	2398	3468	0	1281	Oak	
woodcut	Oak logs	15	2403	3504	0	1281	Oak	
woodcut	Oak logs	15	2404	3511	0	1281	Oak	
woodcut	Oak logs	15	2405	3464	0	1281	Oak	
woodcut	Oak logs	15	2407	3498	0	1281	Oak	
woodcut	Oak logs	15	2408	3475	0	1281	Oak	
woodcut	Oak logs	15	2413	3503	0	1281	Oak	
woodcut	Oak logs	15	2418	3456	0	1281	Oak	
woodcut	Oak logs	15	2425	3481	0	1281	Oak	
woodcut	Oak logs	15	2426	3464	0	1281	Oak	
woodcut	Oak logs	15	2427	3493	0	1281	Oak	
woodcut	Logs	0	2400	3520	0	1276	Tree	
woodcut	Logs	0	2383	3525	0	1278	Tree	
woodcut	Logs	0	2390	3521	0	1278	Tree	
woodcut	Logs	0	2391	3525	0	1278	Tree	
woodcut	Logs	0	2393	3526	0	1278	Tree	
woodcut	Logs	0	2395	3521	0	1278	Tree	
woodcut	Logs	0	2395	3529	0	1278	Tree	
woodcut	Logs	0	2396	3527	0	1278	Tree	
woodcut	Logs	0	2398	3527	0	1278	Tree	
woodcut	Logs	0	2398	3529	0	1278	Tree	
woodcut	Logs	0	2407	3527	0	1278	Tree	
woodcut	Logs	0	2411	3524	0	1278	Tree	
woodcut	Logs	0	2413	3525	0	1278	Tree	
woodcut	Logs	0	2415	3522	0	1278	Tree	
woodcut	Logs	0	2415	3524	0	1278	Tree	
woodcut	Logs	0	2424	3527	0	1278	Tree	
woodcut	Logs	0	2427	3524	0	1278	Tree	
woodcut	Logs	0	2430	3528	0	1278	Tree	
woodcut	Oak logs	15	2390	3529	0	1281	Oak	
woodcut	Oak logs	15	2404	3525	0	1281	Oak	
woodcut	Oak logs	15	2407	3539	0	1281	Oak	
woodcut	Oak logs	15	2416	3528	0	1281	Oak	
woodcut	Oak logs	15	2416	3535	0	1281	Oak	
woodcut	Oak logs	15	2420	3525	0	1281	Oak	
woodcut	Oak logs	15	2427	3538	0	1281	Oak	
woodcut	Logs	0	2374	4836	0	1276	Tree	
woodcut	Logs	0	2374	4854	0	1276	Tree	
woodcut	Logs	0	2375	4829	0	1276	Tree	
woodcut	Logs	0	2376	4845	0	1276	Tree	
woodcut	Logs	0	2376	4852	0	1276	Tree	
woodcut	Logs	0	2377	4834	0	1276	Tree	
woodcut	Logs	0	2378	4836	0	1276	Tree	
woodcut	Logs	0	2378	4841	0	1276	Tree	
woodcut	Logs	0	2378	4844	0	1276	Tree	
woodcut	Logs	0	2378	4851	0	1276	Tree	
woodcut	Logs	0	2379	4857	0	1276	Tree	
woodcut	Logs	0	2380	4849	0	1276	Tree	
woodcut	Logs	0	2381	4851	0	1276	Tree	
woodcut	Logs	0	2381	4854	0	1276	Tree	
woodcut	Logs	0	2384	4845	0	1276	Tree	
woodcut	Logs	0	2384	4854	0	1276	Tree	
woodcut	Logs	0	2384	4858	0	1276	Tree	
woodcut	Logs	0	2385	4856	0	1276	Tree	
woodcut	Logs	0	2385	4860	0	1276	Tree	
woodcut	Logs	0	2386	4854	0	1276	Tree	
woodcut	Logs	0	2387	4814	0	1276	Tree	
woodcut	Logs	0	2387	4817	0	1276	Tree	
woodcut	Logs	0	2387	4852	0	1276	Tree	
woodcut	Logs	0	2387	4858	0	1276	Tree	
woodcut	Logs	0	2387	4860	0	1276	Tree	
woodcut	Logs	0	2388	4854	0	1276	Tree	
woodcut	Logs	0	2388	4856	0	1276	Tree	
woodcut	Logs	0	2389	4848	0	1276	Tree	
woodcut	Logs	0	2389	4859	0	1276	Tree	
woodcut	Logs	0	2390	4850	0	1276	Tree	
woodcut	Logs	0	2390	4853	0	1276	Tree	
woodcut	Logs	0	2390	4855	0	1276	Tree	
woodcut	Logs	0	2390	4857	0	1276	Tree	
woodcut	Logs	0	2392	4817	0	1276	Tree	
woodcut	Logs	0	2393	4854	0	1276	Tree	
woodcut	Logs	0	2398	4817	0	1276	Tree	
woodcut	Logs	0	2403	4816	0	1276	Tree	
woodcut	Logs	0	2404	4858	0	1276	Tree	
woodcut	Logs	0	2405	4818	0	1276	Tree	
woodcut	Logs	0	2406	4859	0	1276	Tree	
woodcut	Logs	0	2407	4862	0	1276	Tree	
woodcut	Logs	0	2408	4851	0	1276	Tree	
woodcut	Logs	0	2410	4849	0	1276	Tree	
woodcut	Logs	0	2410	4852	0	1276	Tree	
woodcut	Logs	0	2410	4858	0	1276	Tree	
woodcut	Logs	0	2411	4818	0	1276	Tree	
woodcut	Logs	0	2411	4833	0	1276	Tree	
woodcut	Logs	0	2411	4856	0	1276	Tree	
woodcut	Logs	0	2412	4838	0	1276	Tree	
woodcut	Logs	0	2412	4842	0	1276	Tree	
woodcut	Logs	0	2412	4844	0	1276	Tree	
woodcut	Logs	0	2412	4852	0	1276	Tree	
woodcut	Logs	0	2413	4817	0	1276	Tree	
woodcut	Logs	0	2413	4850	0	1276	Tree	
woodcut	Logs	0	2413	4854	0	1276	Tree	
woodcut	Logs	0	2414	4835	0	1276	Tree	
woodcut	Logs	0	2415	4838	0	1276	Tree	
woodcut	Logs	0	2415	4848	0	1276	Tree	
woodcut	Logs	0	2415	4851	0	1276	Tree	
woodcut	Logs	0	2415	4853	0	1276	Tree	
woodcut	Logs	0	2416	4818	0	1276	Tree	
woodcut	Logs	0	2417	4821	0	1276	Tree	
woodcut	Logs	0	2417	4825	0	1276	Tree	
woodcut	Logs	0	2417	4843	0	1276	Tree	
woodcut	Logs	0	2417	4845	0	1276	Tree	
woodcut	Logs	0	2417	4848	0	1276	Tree	
woodcut	Logs	0	2417	4850	0	1276	Tree	
woodcut	Logs	0	2418	4819	0	1276	Tree	
woodcut	Logs	0	2418	4841	0	1276	Tree	
woodcut	Logs	0	2418	4853	0	1276	Tree	
woodcut	Logs	0	2418	4859	0	1276	Tree	
woodcut	Logs	0	2419	4821	0	1276	Tree	
woodcut	Logs	0	2419	4828	0	1276	Tree	
woodcut	Logs	0	2419	4843	0	1276	Tree	
woodcut	Logs	0	2419	4847	0	1276	Tree	
woodcut	Logs	0	2419	4849	0	1276	Tree	
woodcut	Logs	0	2420	4834	0	1276	Tree	
woodcut	Logs	0	2420	4839	0	1276	Tree	
woodcut	Logs	0	2421	4857	0	1276	Tree	
woodcut	Logs	0	2422	4845	0	1276	Tree	
woodcut	Logs	0	2423	4832	0	1276	Tree	
woodcut	Logs	0	2423	4835	0	1276	Tree	
woodcut	Logs	0	2423	4840	0	1276	Tree	
woodcut	Logs	0	2423	4850	0	1276	Tree	
woodcut	Logs	0	2423	4852	0	1276	Tree	
woodcut	Logs	0	2389	4862	0	1278	Tree	
woodcut	Logs	0	2391	4861	0	1278	Tree	
woodcut	Logs	0	2399	4862	0	1278	Tree	
woodcut	Logs	0	2405	4824	0	1278	Tree	
woodcut	Logs	0	2405	4862	0	1278	Tree	
woodcut	Logs	0	2406	4828	0	1278	Tree	
woodcut	Logs	0	2407	4825	0	1278	Tree	
woodcut	Logs	0	2408	4820	0	1278	Tree	
woodcut	Logs	0	2408	4823	0	1278	Tree	
woodcut	Logs	0	2409	4825	0	1278	Tree	
woodcut	Logs	0	2409	4861	0	1278	Tree	
woodcut	Logs	0	2410	4823	0	1278	Tree	
woodcut	Logs	0	2410	4830	0	1278	Tree	
woodcut	Logs	0	2411	4826	0	1278	Tree	
woodcut	Logs	0	2412	4823	0	1278	Tree	
woodcut	Logs	0	2412	4828	0	1278	Tree	
woodcut	Logs	0	2412	4862	0	1278	Tree	
woodcut	Logs	0	2414	4826	0	1278	Tree	
woodcut	Oak logs	15	2374	4831	0	1281	Oak	
woodcut	Oak logs	15	2374	4838	0	1281	Oak	
woodcut	Oak logs	15	2375	4841	0	1281	Oak	
woodcut	Oak logs	15	2375	4849	0	1281	Oak	
woodcut	Oak logs	15	2376	4857	0	1281	Oak	
woodcut	Oak logs	15	2377	4820	0	1281	Oak	
woodcut	Oak logs	15	2377	4838	0	1281	Oak	
woodcut	Oak logs	15	2378	4846	0	1281	Oak	
woodcut	Oak logs	15	2378	4854	0	1281	Oak	
woodcut	Oak logs	15	2381	4846	0	1281	Oak	
woodcut	Oak logs	15	2382	4816	0	1281	Oak	
woodcut	Oak logs	15	2382	4837	0	1281	Oak	
woodcut	Oak logs	15	2383	4850	0	1281	Oak	
woodcut	Oak logs	15	2386	4848	0	1281	Oak	
woodcut	Oak logs	15	2388	4829	0	1281	Oak	
woodcut	Oak logs	15	2389	4815	0	1281	Oak	
woodcut	Oak logs	15	2392	4814	0	1281	Oak	
woodcut	Oak logs	15	2392	4851	0	1281	Oak	
woodcut	Oak logs	15	2392	4857	0	1281	Oak	
woodcut	Oak logs	15	2393	4860	0	1281	Oak	
woodcut	Oak logs	15	2395	4816	0	1281	Oak	
woodcut	Oak logs	15	2395	4855	0	1281	Oak	
woodcut	Oak logs	15	2396	4861	0	1281	Oak	
woodcut	Oak logs	15	2398	4814	0	1281	Oak	
woodcut	Oak logs	15	2402	4813	0	1281	Oak	
woodcut	Oak logs	15	2402	4860	0	1281	Oak	
woodcut	Oak logs	15	2405	4815	0	1281	Oak	
woodcut	Oak logs	15	2408	4813	0	1281	Oak	
woodcut	Oak logs	15	2408	4816	0	1281	Oak	
woodcut	Oak logs	15	2408	4827	0	1281	Oak	
woodcut	Oak logs	15	2412	4814	0	1281	Oak	
woodcut	Oak logs	15	2412	4847	0	1281	Oak	
woodcut	Oak logs	15	2413	4859	0	1281	Oak	
woodcut	Oak logs	15	2414	4840	0	1281	Oak	
woodcut	Oak logs	15	2414	4844	0	1281	Oak	
woodcut	Oak logs	15	2415	4815	0	1281	Oak	
woodcut	Oak logs	15	2418	4856	0	1281	Oak	
woodcut	Oak logs	15	2419	4824	0	1281	Oak	
woodcut	Oak logs	15	2420	4831	0	1281	Oak	
woodcut	Oak logs	15	2420	4851	0	1281	Oak	
woodcut	Oak logs	15	2421	4827	0	1281	Oak	
woodcut	Oak logs	15	2421	4847	0	1281	Oak	
woodcut	Oak logs	15	2421	4854	0	1281	Oak	
woodcut	Oak logs	15	2422	4837	0	1281	Oak	
mining	Iron ore	15	2435	9904	0	2092	Rocks	
mining	Iron ore	15	2435	9906	0	2092	Rocks	
mining	Iron ore	15	2436	9902	0	2092	Rocks	
mining	Iron ore	15	2436	9903	0	2092	Rocks	
mining	Iron ore	15	2437	9900	0	2092	Rocks	
mining	Iron ore	15	2439	9898	0	2092	Rocks	
mining	Iron ore	15	2440	9903	0	2092	Rocks	
mining	Iron ore	15	2488	9908	0	2093	Rocks	
mining	Coal	30	2482	9916	0	2096	Rocks	
mining	Coal	30	2484	9916	0	2096	Rocks	
mining	Coal	30	2485	9914	0	2096	Rocks	
mining	Coal	30	2486	9917	0	2096	Rocks	
mining	Coal	30	2487	9913	0	2096	Rocks	
mining	Coal	30	2488	9916	0	2096	Rocks	
mining	Coal	30	2489	9914	0	2096	Rocks	
mining	Coal	30	2490	9911	0	2096	Rocks	
mining	Coal	30	2492	9914	0	2096	Rocks	
mining	Coal	30	2472	9905	0	2097	Rocks	
mining	Coal	30	2486	9910	0	2097	Rocks	
mining	Gold ore	40	2487	9910	0	2098	Rocks	
mining	Gold ore	40	2488	9909	0	2098	Rocks	
mining	Gold ore	40	2490	9909	0	2098	Rocks	
mining	Gold ore	40	2491	9907	0	2098	Rocks	
mining	Silver ore	20	2445	9915	0	2100	Rocks	
mining	Silver ore	20	2447	9914	0	2100	Rocks	
mining	Silver ore	20	2448	9913	0	2100	Rocks	
mining	Silver ore	20	2450	9914	0	2100	Rocks	
mining	Mithril ore	55	2435	9908	0	2102	Rocks	
mining	Mithril ore	55	2436	9909	0	2102	Rocks	
mining	Mithril ore	55	2493	9916	0	2102	Rocks	
mining	Mithril ore	55	2492	9916	0	2103	Rocks	
mining	Adamantite ore	70	2493	9908	0	2105	Rocks	
mining	Adamantite ore	70	2493	9910	0	2105	Rocks	
mining	Adamantite ore	70	2494	9916	0	2105	Rocks	
mining	Clay	1	2449	9907	0	2108	Rocks	
mining	Clay	1	2451	9906	0	2108	Rocks	
mining	Clay	1	2451	9908	0	2108	Rocks	
mining	Clay	1	2453	9905	0	2108	Rocks	
mining	Clay	1	2490	9917	0	2108	Rocks	
mining	Clay	1	2447	9902	0	2109	Rocks	
mining	Clay	1	2487	9915	0	2109	Rocks	
mining	Clay	1	2490	9916	0	2109	Rocks	
mining	Clay	1	2491	9912	0	2109	Rocks	
woodcut	Logs	0	2487	2983	0	1276	Tree	
woodcut	Logs	0	2490	2976	0	1276	Tree	
woodcut	Logs	0	2492	2986	0	1276	Tree	
woodcut	Logs	0	2493	2973	0	1276	Tree	
woodcut	Logs	0	2493	2979	0	1276	Tree	
woodcut	Logs	0	2493	2983	0	1276	Tree	
woodcut	Logs	0	2494	2970	0	1276	Tree	
woodcut	Logs	0	2494	2977	0	1276	Tree	
woodcut	Logs	0	2494	2987	0	1276	Tree	
woodcut	Logs	0	2495	2972	0	1276	Tree	
woodcut	Logs	0	2495	2975	0	1276	Tree	
woodcut	Logs	0	2495	2981	0	1276	Tree	
woodcut	Logs	0	2486	2975	0	1286	Dead tree	
woodcut	Logs	0	2486	2986	0	1286	Dead tree	
woodcut	Logs	0	2487	2972	0	1286	Dead tree	
woodcut	Logs	0	2487	2977	0	1286	Dead tree	
woodcut	Logs	0	2487	2988	0	1286	Dead tree	
woodcut	Logs	0	2488	2980	0	1286	Dead tree	
woodcut	Logs	0	2490	2970	0	1286	Dead tree	
woodcut	Logs	0	2490	2990	0	1286	Dead tree	
woodcut	Logs	0	2492	2975	0	1286	Dead tree	
woodcut	Logs	0	2493	2968	0	1286	Dead tree	
woodcut	Logs	0	2493	2976	0	1286	Dead tree	
woodcut	Logs	0	2493	2978	0	1286	Dead tree	
woodcut	Logs	0	2493	2992	0	1286	Dead tree	
woodcut	Logs	0	2494	2975	0	1286	Dead tree	
woodcut	Logs	0	2494	2981	0	1286	Dead tree	
woodcut	Logs	0	2494	2991	0	1286	Dead tree	
woodcut	Logs	0	2494	2992	0	1286	Dead tree	
woodcut	Logs	0	2494	2995	0	1286	Dead tree	
woodcut	Logs	0	2495	2969	0	1286	Dead tree	
woodcut	Logs	0	2495	2979	0	1286	Dead tree	
woodcut	Logs	0	2495	2985	0	1286	Dead tree	
woodcut	Logs	0	2495	2989	0	1286	Dead tree	
woodcut	Logs	0	2495	2991	0	1286	Dead tree	
woodcut	Logs	0	2435	3040	0	1276	Tree	
woodcut	Logs	0	2435	3052	0	1276	Tree	
woodcut	Logs	0	2435	3066	0	1276	Tree	
woodcut	Logs	0	2441	3069	0	1276	Tree	
woodcut	Logs	0	2442	3047	0	1276	Tree	
woodcut	Logs	0	2446	3056	0	1276	Tree	
woodcut	Logs	0	2453	3063	0	1276	Tree	
woodcut	Logs	0	2458	3056	0	1276	Tree	
woodcut	Logs	0	2459	3043	0	1276	Tree	
woodcut	Logs	0	2465	3068	0	1276	Tree	
woodcut	Logs	0	2470	3041	0	1276	Tree	
woodcut	Logs	0	2478	3055	0	1276	Tree	
woodcut	Logs	0	2483	3039	0	1276	Tree	
woodcut	Logs	0	2490	3056	0	1276	Tree	
woodcut	Logs	0	2434	3048	0	1278	Tree	
woodcut	Logs	0	2434	3060	0	1278	Tree	
woodcut	Logs	0	2443	3042	0	1278	Tree	
woodcut	Logs	0	2443	3062	0	1278	Tree	
woodcut	Logs	0	2452	3070	0	1278	Tree	
woodcut	Logs	0	2455	3050	0	1278	Tree	
woodcut	Logs	0	2462	3063	0	1278	Tree	
woodcut	Logs	0	2477	3048	0	1278	Tree	
woodcut	Logs	0	2480	3026	0	1278	Tree	
woodcut	Oak logs	15	2432	3043	0	1281	Oak	
woodcut	Oak logs	15	2438	3047	0	1281	Oak	
woodcut	Oak logs	15	2439	3037	0	1281	Oak	
woodcut	Oak logs	15	2439	3060	0	1281	Oak	
woodcut	Oak logs	15	2446	3050	0	1281	Oak	
woodcut	Oak logs	15	2448	3066	0	1281	Oak	
woodcut	Oak logs	15	2450	3046	0	1281	Oak	
woodcut	Oak logs	15	2453	3059	0	1281	Oak	
woodcut	Oak logs	15	2460	3069	0	1281	Oak	
woodcut	Oak logs	15	2467	3059	0	1281	Oak	
woodcut	Logs	0	2456	3118	0	1276	Tree	
woodcut	Logs	0	2457	3131	0	1276	Tree	
woodcut	Logs	0	2458	3115	0	1276	Tree	
woodcut	Logs	0	2459	3128	0	1276	Tree	
woodcut	Logs	0	2462	3125	0	1276	Tree	
woodcut	Logs	0	2462	3130	0	1276	Tree	
woodcut	Logs	0	2463	3082	0	1276	Tree	
woodcut	Logs	0	2464	3108	0	1276	Tree	
woodcut	Logs	0	2464	3126	0	1276	Tree	
woodcut	Logs	0	2464	3128	0	1276	Tree	
woodcut	Logs	0	2466	3129	0	1276	Tree	
woodcut	Logs	0	2467	3090	0	1276	Tree	
woodcut	Logs	0	2468	3105	0	1276	Tree	
woodcut	Logs	0	2468	3126	0	1276	Tree	
woodcut	Logs	0	2470	3097	0	1276	Tree	
woodcut	Logs	0	2470	3125	0	1276	Tree	
woodcut	Logs	0	2471	3119	0	1276	Tree	
woodcut	Logs	0	2472	3128	0	1276	Tree	
woodcut	Logs	0	2475	3124	0	1276	Tree	
woodcut	Logs	0	2476	3117	0	1276	Tree	
woodcut	Logs	0	2477	3126	0	1276	Tree	
woodcut	Logs	0	2478	3080	0	1276	Tree	
woodcut	Logs	0	2478	3115	0	1276	Tree	
woodcut	Logs	0	2478	3120	0	1276	Tree	
woodcut	Logs	0	2479	3074	0	1276	Tree	
woodcut	Logs	0	2480	3109	0	1276	Tree	
woodcut	Logs	0	2480	3114	0	1276	Tree	
woodcut	Logs	0	2480	3129	0	1276	Tree	
woodcut	Logs	0	2481	3082	0	1276	Tree	
woodcut	Logs	0	2481	3118	0	1276	Tree	
woodcut	Logs	0	2482	3086	0	1276	Tree	
woodcut	Logs	0	2482	3105	0	1276	Tree	
woodcut	Logs	0	2482	3113	0	1276	Tree	
woodcut	Logs	0	2482	3131	0	1276	Tree	
woodcut	Logs	0	2483	3091	0	1276	Tree	
woodcut	Logs	0	2483	3125	0	1276	Tree	
woodcut	Logs	0	2484	3094	0	1276	Tree	
woodcut	Logs	0	2484	3097	0	1276	Tree	
woodcut	Logs	0	2484	3101	0	1276	Tree	
woodcut	Logs	0	2484	3107	0	1276	Tree	
woodcut	Logs	0	2485	3088	0	1276	Tree	
woodcut	Logs	0	2485	3110	0	1276	Tree	
woodcut	Logs	0	2485	3128	0	1276	Tree	
woodcut	Logs	0	2486	3092	0	1276	Tree	
woodcut	Logs	0	2486	3102	0	1276	Tree	
woodcut	Logs	0	2486	3121	0	1276	Tree	
woodcut	Logs	0	2487	3099	0	1276	Tree	
woodcut	Logs	0	2487	3123	0	1276	Tree	
woodcut	Logs	0	2488	3105	0	1276	Tree	
woodcut	Logs	0	2489	3111	0	1276	Tree	
woodcut	Logs	0	2489	3118	0	1276	Tree	
woodcut	Logs	0	2490	3097	0	1276	Tree	
woodcut	Logs	0	2491	3121	0	1276	Tree	
woodcut	Logs	0	2449	3117	0	1278	Tree	
woodcut	Logs	0	2457	3108	0	1278	Tree	
woodcut	Logs	0	2458	3111	0	1278	Tree	
woodcut	Logs	0	2459	3105	0	1278	Tree	
woodcut	Logs	0	2460	3084	0	1278	Tree	
woodcut	Logs	0	2462	3102	0	1278	Tree	
woodcut	Logs	0	2464	3093	0	1278	Tree	
woodcut	Logs	0	2466	3098	0	1278	Tree	
woodcut	Logs	0	2470	3091	0	1278	Tree	
woodcut	Oak logs	15	2452	3119	0	1281	Oak	
woodcut	Oak logs	15	2453	3113	0	1281	Oak	
woodcut	Oak logs	15	2455	3133	0	1281	Oak	
woodcut	Oak logs	15	2461	3105	0	1281	Oak	
woodcut	Oak logs	15	2461	3127	0	1281	Oak	
woodcut	Oak logs	15	2462	3088	0	1281	Oak	
woodcut	Oak logs	15	2462	3097	0	1281	Oak	
woodcut	Oak logs	15	2462	3111	0	1281	Oak	
woodcut	Oak logs	15	2465	3102	0	1281	Oak	
woodcut	Oak logs	15	2466	3085	0	1281	Oak	
woodcut	Oak logs	15	2467	3094	0	1281	Oak	
woodcut	Oak logs	15	2469	3128	0	1281	Oak	
woodcut	Oak logs	15	2470	3101	0	1281	Oak	
woodcut	Oak logs	15	2478	3117	0	1281	Oak	
woodcut	Oak logs	15	2479	3111	0	1281	Oak	
woodcut	Oak logs	15	2479	3126	0	1281	Oak	
woodcut	Oak logs	15	2482	3127	0	1281	Oak	
woodcut	Oak logs	15	2484	3104	0	1281	Oak	
woodcut	Oak logs	15	2486	3096	0	1281	Oak	
woodcut	Oak logs	15	2486	3107	0	1281	Oak	
woodcut	Oak logs	15	2488	3120	0	1281	Oak	
woodcut	Willow logs	30	2443	3117	0	1308	Willow	
woodcut	Willow logs	30	2448	3120	0	1308	Willow	
woodcut	Willow logs	30	2451	3132	0	1308	Willow	
woodcut	Willow logs	30	2453	3133	0	1308	Willow	
woodcut	Willow logs	30	2454	3131	0	1308	Willow	
woodcut	Logs	0	2433	3136	0	1276	Tree	
woodcut	Logs	0	2433	3146	0	1276	Tree	
woodcut	Logs	0	2434	3141	0	1276	Tree	
woodcut	Logs	0	2435	3146	0	1276	Tree	
woodcut	Logs	0	2435	3190	0	1276	Tree	
woodcut	Logs	0	2436	3141	0	1276	Tree	
woodcut	Logs	0	2437	3138	0	1276	Tree	
woodcut	Logs	0	2437	3148	0	1276	Tree	
woodcut	Logs	0	2443	3138	0	1276	Tree	
woodcut	Logs	0	2443	3174	0	1276	Tree	
woodcut	Logs	0	2444	3149	0	1276	Tree	
woodcut	Logs	0	2445	3174	0	1276	Tree	
woodcut	Logs	0	2447	3148	0	1276	Tree	
woodcut	Logs	0	2448	3183	0	1276	Tree	
woodcut	Logs	0	2449	3178	0	1276	Tree	
woodcut	Logs	0	2452	3159	0	1276	Tree	
woodcut	Logs	0	2457	3163	0	1276	Tree	
woodcut	Logs	0	2457	3185	0	1276	Tree	
woodcut	Logs	0	2457	3198	0	1276	Tree	
woodcut	Logs	0	2459	3196	0	1276	Tree	
woodcut	Logs	0	2460	3161	0	1276	Tree	
woodcut	Logs	0	2460	3169	0	1276	Tree	
woodcut	Logs	0	2460	3189	0	1276	Tree	
woodcut	Logs	0	2463	3189	0	1276	Tree	
woodcut	Logs	0	2465	3196	0	1276	Tree	
woodcut	Logs	0	2466	3172	0	1276	Tree	
woodcut	Logs	0	2466	3194	0	1276	Tree	
woodcut	Logs	0	2468	3169	0	1276	Tree	
woodcut	Logs	0	2469	3193	0	1276	Tree	
woodcut	Logs	0	2471	3173	0	1276	Tree	
woodcut	Logs	0	2472	3197	0	1276	Tree	
woodcut	Logs	0	2474	3195	0	1276	Tree	
woodcut	Logs	0	2480	3140	0	1276	Tree	
woodcut	Logs	0	2480	3144	0	1276	Tree	
woodcut	Logs	0	2482	3139	0	1276	Tree	
woodcut	Logs	0	2482	3144	0	1276	Tree	
woodcut	Logs	0	2483	3146	0	1276	Tree	
woodcut	Logs	0	2484	3144	0	1276	Tree	
woodcut	Logs	0	2486	3152	0	1276	Tree	
woodcut	Logs	0	2488	3143	0	1276	Tree	
woodcut	Logs	0	2489	3138	0	1276	Tree	
woodcut	Logs	0	2489	3157	0	1276	Tree	
woodcut	Logs	0	2489	3166	0	1276	Tree	
woodcut	Logs	0	2490	3140	0	1276	Tree	
woodcut	Logs	0	2490	3147	0	1276	Tree	
woodcut	Logs	0	2490	3151	0	1276	Tree	
woodcut	Logs	0	2490	3171	0	1276	Tree	
woodcut	Logs	0	2490	3174	0	1276	Tree	
woodcut	Logs	0	2491	3161	0	1276	Tree	
woodcut	Logs	0	2492	3144	0	1276	Tree	
woodcut	Logs	0	2492	3148	0	1276	Tree	
woodcut	Logs	0	2492	3153	0	1276	Tree	
woodcut	Logs	0	2492	3156	0	1276	Tree	
woodcut	Logs	0	2492	3165	0	1276	Tree	
woodcut	Logs	0	2492	3177	0	1276	Tree	
woodcut	Logs	0	2493	3168	0	1276	Tree	
woodcut	Logs	0	2493	3180	0	1276	Tree	
woodcut	Logs	0	2494	3140	0	1276	Tree	
woodcut	Logs	0	2494	3153	0	1276	Tree	
woodcut	Logs	0	2494	3159	0	1276	Tree	
woodcut	Logs	0	2494	3177	0	1276	Tree	
woodcut	Logs	0	2435	3198	0	1278	Tree	
woodcut	Logs	0	2441	3143	0	1278	Tree	
woodcut	Logs	0	2445	3145	0	1278	Tree	
woodcut	Logs	0	2447	3171	0	1278	Tree	
woodcut	Logs	0	2449	3152	0	1278	Tree	
woodcut	Logs	0	2450	3171	0	1278	Tree	
woodcut	Logs	0	2451	3157	0	1278	Tree	
woodcut	Logs	0	2451	3161	0	1278	Tree	
woodcut	Logs	0	2451	3165	0	1278	Tree	
woodcut	Logs	0	2451	3175	0	1278	Tree	
woodcut	Logs	0	2453	3157	0	1278	Tree	
woodcut	Logs	0	2458	3157	0	1278	Tree	
woodcut	Oak logs	15	2434	3138	0	1281	Oak	
woodcut	Oak logs	15	2434	3148	0	1281	Oak	
woodcut	Oak logs	15	2440	3176	0	1281	Oak	
woodcut	Oak logs	15	2446	3150	0	1281	Oak	
woodcut	Oak logs	15	2447	3180	0	1281	Oak	
woodcut	Oak logs	15	2448	3185	0	1281	Oak	
woodcut	Oak logs	15	2450	3168	0	1281	Oak	
woodcut	Oak logs	15	2457	3160	0	1281	Oak	
woodcut	Oak logs	15	2457	3187	0	1281	Oak	
woodcut	Oak logs	15	2467	3196	0	1281	Oak	
woodcut	Oak logs	15	2468	3171	0	1281	Oak	
woodcut	Oak logs	15	2471	3194	0	1281	Oak	
woodcut	Oak logs	15	2482	3141	0	1281	Oak	
woodcut	Oak logs	15	2487	3140	0	1281	Oak	
woodcut	Oak logs	15	2492	3150	0	1281	Oak	
woodcut	Oak logs	15	2492	3170	0	1281	Oak	
woodcut	Oak logs	15	2493	3174	0	1281	Oak	
woodcut	Logs	0	2456	3137	0	1285	Dead tree	
woodcut	Logs	0	2457	3136	0	1285	Dead tree	
woodcut	Logs	0	2457	3138	0	1285	Dead tree	
woodcut	Logs	0	2462	3136	0	1285	Dead tree	
woodcut	Logs	0	2472	3139	0	1285	Dead tree	
woodcut	Logs	0	2473	3140	0	1285	Dead tree	
woodcut	Logs	0	2474	3138	0	1285	Dead tree	
woodcut	Logs	0	2475	3139	0	1285	Dead tree	
woodcut	Logs	0	2478	3137	0	1285	Dead tree	
woodcut	Logs	0	2481	3167	0	1285	Dead tree	
woodcut	Logs	0	2482	3168	0	1285	Dead tree	
woodcut	Logs	0	2483	3167	0	1285	Dead tree	
woodcut	Logs	0	2484	3172	0	1285	Dead tree	
woodcut	Logs	0	2485	3173	0	1285	Dead tree	
woodcut	Logs	0	2485	3181	0	1285	Dead tree	
woodcut	Logs	0	2486	3176	0	1285	Dead tree	
